"Início dos relatórios","Término dos relatórios","Nome da campanha",Alcance,Frequência,Impressões,"Cliques no link","CTR (taxa de cliques no link)","CPM (custo por 1.000 impressões) (BRL)","CPC (custo por clique no link) (BRL)",Resultados,"Indicador de resultados","Custo por resultados",custom_derived_metrics:10226754541960158,custom_derived_metrics:2934961660156456,"Valor gasto (BRL)"
2021-10-28,2021-10-28,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,103036,1.161953,119723,958,0.80018,16.788671,2.098111,,,,0,,2009.99
2021-10-28,2021-10-28,principale_dolce_far_niente_topo,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,24443,1.175101,28723,35,0.121854,10.13195,8.314857,,,,0,,291.02
2021-10-28,2021-10-28,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-10-28,2021-10-28,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-10-28,2021-10-28,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-10-28,2021-10-28,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,15232,1.006303,15328,854,5.571503,15.748956,0.28267,854,actions:link_click,0.28266978922717,0.00117096,,241.4
2021-10-27,2021-10-27,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,155828,1.047122,163171,138,0.084574,1.587414,1.876957,9350,estimated_ad_recallers,0.027702673796791,0.00724638,259.02,259.02
2021-10-27,2021-10-27,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,6,actions:offsite_conversion.fb_pixel_purchase,0,,,0
2021-10-27,2021-10-27,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,139328,1.063534,148180,122,0.082332,1.774396,2.155164,7640,estimated_ad_recallers,0.034414921465969,0,,262.93
2021-10-27,2021-10-27,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,13246,1.058584,14022,95,0.677507,14.154186,2.089158,,,,0,,198.47
2021-10-27,2021-10-27,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,221800,1.023823,227084,220,0.09688,1.972178,2.035682,10600,estimated_ad_recallers,0.04225,0,,447.85
2021-10-27,2021-10-27,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,313514,1.091307,342140,326,0.095283,2.131291,2.23681,13100,estimated_ad_recallers,0.055664122137405,0,,729.2
2021-10-27,2021-10-27,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",0,0,0,,,0,,0,reach,,,,0
2021-10-27,2021-10-27,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,trafego_delivery_clique_rappi,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,traf_site_meio_lal,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,292539,1.043557,305281,1374,0.450077,12.40788,2.756834,314,actions:offsite_conversion.fb_pixel_purchase,12.063343949045,0.23144105,13.15239583,3787.89
2021-10-27,2021-10-27,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,103649,1.144343,118610,967,0.815277,16.32923,2.002906,,,,0,,1936.81
2021-10-27,2021-10-27,principale_dolce_far_niente_topo,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,24113,1.140464,27500,35,0.127273,10.604727,8.332286,,,,0,,291.63
2021-10-27,2021-10-27,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-10-27,2021-10-27,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-10-27,2021-10-27,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-10-27,2021-10-27,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,11751,1.007999,11845,634,5.352469,13.994935,0.261467,634,actions:link_click,0.26146687697161,0.00157729,,165.77
2021-10-26,2021-10-26,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,142942,1.059905,151505,131,0.086466,1.293225,1.495649,7780,estimated_ad_recallers,0.025183804627249,0.02290076,65.31,195.93
2021-10-26,2021-10-26,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,8565,1.059428,9074,54,0.595107,9.627507,1.617778,6,actions:offsite_conversion.fb_pixel_purchase,14.56,0.22222222,29.12,87.36
2021-10-26,2021-10-26,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,205111,1.020511,209318,149,0.071184,1.45095,2.038322,12900,estimated_ad_recallers,0.023543410852713,0.00671141,303.71,303.71
2021-10-26,2021-10-26,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,21666,1.041309,22561,166,0.735783,13.31324,1.809398,,,,0,,300.36
2021-10-26,2021-10-26,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,211228,1.037826,219218,235,0.107199,1.621537,1.512638,9540,estimated_ad_recallers,0.037261006289308,0,,355.47
2021-10-26,2021-10-26,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,316859,1.077953,341559,269,0.078757,1.755217,2.228662,12500,estimated_ad_recallers,0.0479608,0,,599.51
2021-10-26,2021-10-26,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",0,0,0,,,0,,0,reach,,,,0
2021-10-26,2021-10-26,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,trafego_delivery_clique_rappi,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,traf_site_meio_lal,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,284838,1.081204,307968,1555,0.504923,10.832846,2.145447,397,actions:offsite_conversion.fb_pixel_purchase,8.4034508816121,0.25530547,9.14019178,3336.17
2021-10-26,2021-10-26,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,111017,1.195898,132765,1041,0.784092,16.163823,2.06147,,,,0,,2145.99
2021-10-26,2021-10-26,principale_dolce_far_niente_topo,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,20157,1.173687,23658,47,0.198664,9.271705,4.667021,,,,0,,219.35
2021-10-26,2021-10-26,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-10-26,2021-10-26,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-10-26,2021-10-26,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-10-26,2021-10-26,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,35412,1.172343,41515,259,0.623871,10.15103,1.627104,11,actions:offsite_conversion.fb_pixel_purchase,38.310909090909,0.07722008,421.42,421.42
2021-10-25,2021-10-25,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,101521,1.030348,104602,58,0.055448,0.99673,1.797586,5650,estimated_ad_recallers,0.018453097345133,0.03448276,52.13,104.26
2021-10-25,2021-10-25,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,18116,1.059505,19194,152,0.791914,11.906846,1.503553,,,,0,,228.54
2021-10-25,2021-10-25,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,199979,1.009976,201974,173,0.085655,1.349382,1.575376,8610,estimated_ad_recallers,0.031653890824623,0,,272.54
2021-10-25,2021-10-25,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,327911,1.034506,339226,238,0.07016,1.360037,1.938487,12600,estimated_ad_recallers,0.036615873015873,0,,461.36
2021-10-25,2021-10-25,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",0,0,0,,,0,,0,reach,,,,0
2021-10-25,2021-10-25,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,trafego_delivery_clique_rappi,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,traf_site_meio_lal,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,248243,1.049593,260554,1187,0.455568,10.191937,2.237195,286,actions:offsite_conversion.fb_pixel_purchase,9.2851398601399,0.24094356,10.21365385,2655.55
2021-10-25,2021-10-25,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,91848,1.187081,109031,756,0.693381,15.850263,2.285939,,,,0,,1728.17
2021-10-25,2021-10-25,principale_dolce_far_niente_topo,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,35019,1.03184,36134,32,0.088559,6.202745,7.004063,,,,0,,224.13
2021-10-25,2021-10-25,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-10-25,2021-10-25,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-10-25,2021-10-25,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-10-25,2021-10-25,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,31464,1.1052,34774,271,0.779318,11.103411,1.42476,16,actions:offsite_conversion.fb_pixel_purchase,24.131875,0.08118081,64.35166667,386.11
2021-10-24,2021-10-24,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,262455,1.019641,267610,154,0.057546,1.234259,2.144805,10200,estimated_ad_recallers,0.032382352941176,0,,330.3
2021-10-24,2021-10-24,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,19704,1.09795,21634,223,1.030785,13.671536,1.326323,,,,0,,295.77
2021-10-24,2021-10-24,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,327419,1.006334,329493,299,0.090745,1.460608,1.609565,14200,estimated_ad_recallers,0.033891549295775,0,,481.26
2021-10-24,2021-10-24,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,573429,1.074178,615965,462,0.075004,1.474094,1.965346,22200,estimated_ad_recallers,0.04090045045045,0,,907.99
2021-10-24,2021-10-24,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-10-24,2021-10-24,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",0,0,0,,,0,,0,reach,,,,0
